Datetime,Temperature,Humidity,WindSpeed,F1_132KV_PowerConsumption,F2_132KV_PowerConsumption,F3_132KV_PowerConsumption,CloudCover,Total_PowerConsumption,hour,minute,time_of_day_frac,dayofweek,is_weekend,is_sunday,month,dayofyear,block_of_day,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,is_fan_on,cooling_degree,temp_sq,cloud_temp_interaction,date,is_holiday,is_pre_holiday,is_post_holiday,days_to_nearest_holiday,Total_PowerConsumption_lag_1,Total_PowerConsumption_lag_6,Total_PowerConsumption_lag_144,Total_PowerConsumption_lag_288,Total_PowerConsumption_lag_1008,F1_132KV_PowerConsumption_lag_1,F1_132KV_PowerConsumption_lag_6,F1_132KV_PowerConsumption_lag_144,F1_132KV_PowerConsumption_lag_288,F1_132KV_PowerConsumption_lag_1008,F2_132KV_PowerConsumption_lag_1,F2_132KV_PowerConsumption_lag_6,F2_132KV_PowerConsumption_lag_144,F2_132KV_PowerConsumption_lag_288,F2_132KV_PowerConsumption_lag_1008,F3_132KV_PowerConsumption_lag_1,F3_132KV_PowerConsumption_lag_6,F3_132KV_PowerConsumption_lag_144,F3_132KV_PowerConsumption_lag_288,F3_132KV_PowerConsumption_lag_1008,Total_PowerConsumption_roll_1h_mean,Total_PowerConsumption_roll_1h_std,Total_PowerConsumption_roll_6h_mean,Total_PowerConsumption_roll_6h_std,Total_PowerConsumption_roll_24h_mean,Total_PowerConsumption_roll_24h_std,F1_132KV_PowerConsumption_roll_1h_mean,F1_132KV_PowerConsumption_roll_1h_std,F1_132KV_PowerConsumption_roll_6h_mean,F1_132KV_PowerConsumption_roll_6h_std,F1_132KV_PowerConsumption_roll_24h_mean,F1_132KV_PowerConsumption_roll_24h_std,F2_132KV_PowerConsumption_roll_1h_mean,F2_132KV_PowerConsumption_roll_1h_std,F2_132KV_PowerConsumption_roll_6h_mean,F2_132KV_PowerConsumption_roll_6h_std,F2_132KV_PowerConsumption_roll_24h_mean,F2_132KV_PowerConsumption_roll_24h_std,F3_132KV_PowerConsumption_roll_1h_mean,F3_132KV_PowerConsumption_roll_1h_std,F3_132KV_PowerConsumption_roll_6h_mean,F3_132KV_PowerConsumption_roll_6h_std,F3_132KV_PowerConsumption_roll_24h_mean,F3_132KV_PowerConsumption_roll_24h_std
2017-12-23 14:00:00,16.48,68.09,0.072,30947.52852,25428.6591,10268.42737,0.0,66644.61499,14,0,14.0,5,1,0,12,357,84,-0.4999999999999997,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0.0,271.5904,0.0,2017-12-23,0,0,0,2,66188.86811,67015.26983,64753.349863,66854.030048,65109.231335,31002.28137,31598.47909,29834.22053,31853.9924,30898.85932,25108.31543,25292.42099,25163.5471,25601.71832,24276.15833,10078.27131,10124.36975,9755.582233,9398.319328,9934.213685,66552.3393,318.59405703875944,61249.33101894444,7599.686330015794,64014.24246500694,14193.504295947168,31357.160965000003,217.405746883102,28947.021546666667,3312.784745298357,28945.923109513893,6051.519222176657,25116.907026666664,105.79049624230753,23190.344686666664,3167.8995732315348,23941.18850326389,5701.517615388477,10078.271308333336,47.656735316366856,9111.964785611111,1138.598140718003,11127.130852229166,2871.807082624985
2017-12-23 14:10:00,16.49,68.56,0.074,30941.44487,25487.57288,10274.18968,0.0,66703.20743,14,10,14.166666666666666,5,1,0,12,357,85,-0.5372996083468234,-0.8433914458128859,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0.0,271.92009999999993,0.0,2017-12-23,0,0,0,2,66644.61499,66870.38478,64516.585024,66801.050999,65057.393578,30947.52852,31561.97719,29718.63118,31829.65779,30898.85932,25428.6591,25178.27554,25123.04388,25642.22154,24408.71433,10268.42737,10130.13205,9674.909964,9329.171669,9749.819928,66490.56349333333,236.1455024025025,61849.83469069445,7120.15178064625,64027.37625061112,14195.067946019284,31248.66920333333,234.63496002738108,29198.1411075,3099.6870025602457,28953.654415,6053.372916789064,25139.61337833333,154.43372620160218,23446.251406666663,2953.239383549734,23943.02955881944,5701.95786894493,10102.280911666669,91.57654421994646,9205.442176527778,1089.148787651856,11130.692276791668,2870.4119439864667
2017-12-23 14:20:00,16.48,69.06,0.076,30789.35361,25653.26787,10181.9928,0.0,66624.61428000001,14,20,14.333333333333334,5,1,0,12,357,86,-0.5735764363510457,-0.8191520442889921,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0.0,271.5904,0.0,2017-12-23,0,0,0,2,66703.20743,66433.01534,65027.450985,66835.136398,65035.62117300001,30941.44487,31349.04943,29834.22053,31823.57414,31014.44867,25487.57288,24994.16999,25575.94354,25601.71832,24254.06566,10274.18968,10089.79592,9617.286915,9409.843938,9767.106843,66462.70060166667,187.1462963182921,62422.0860541111,6629.278320075548,64042.56112843056,14196.764371970145,31145.24715,203.6251419272419,29435.74144555555,2882.997196591125,28962.146176736114,6055.31092234043,25191.162935,211.133034005925,23686.30459277778,2745.289176727279,23945.561010208334,5702.566299724805,10126.290516666666,115.97369459179404,9300.04001577778,1026.4798098041424,11134.85394148611,2868.720453399469
2017-12-23 14:30:00,16.38,69.26,0.074,31081.36882,25539.12243,10130.13205,0.0,66750.6233,14,30,14.5,5,1,0,12,357,87,-0.6087614290087205,-0.7933533402912353,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0.0,268.3044,0.0,2017-12-23,0,0,0,2,66624.61428000001,66428.22723,65202.294161,67110.462505,64850.882029,30789.35361,31373.38403,30132.31939,31756.65399,30856.27376,25653.26787,25045.71955,25539.12243,25771.09543,24290.88678,10181.9928,10009.12365,9530.852341,9582.713085,9703.721489,66494.63375833334,197.14722753897053,62962.63536313889,6123.76000072606,64053.65254020139,14198.16304483055,31051.96451333333,219.19440357104963,29657.11871638889,2657.633089378441,28968.779045347223,6056.79579049138,25301.012581666662,255.03680972656707,23916.641096666663,2539.588705457988,23946.097984722222,5702.724534472455,10141.656663333331,116.27868866549171,9388.875550083334,956.2937967226238,11138.775510131944,2867.016890765654
2017-12-23 14:40:00,16.42,69.09,0.074,30679.84791,25719.54587,10210.80432,0.0,66610.1981,14,40,14.666666666666666,5,1,0,12,357,88,-0.6427876096865389,-0.7660444431189785,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0.0,269.61640000000006,0.0,2017-12-23,0,0,0,2,66750.6233,66378.27051,64863.058471,66610.53350800001,64904.806926,31081.36882,31257.79468,29937.64259,31744.48669,30929.27757,25539.12243,25082.54066,25417.61276,25502.30132,24110.46333,10130.13205,10037.93517,9507.803121,9363.745498,9865.066026,66548.36643666668,218.23508459643563,63483.24109138889,5589.50638993003,64064.404825888894,14199.625195938692,31003.295311666665,157.20871044288324,29880.35488027778,2412.5745229355684,28975.369666388888,6058.586817972589,25383.246394999995,235.01754789853956,24131.73775194444,2325.2226142888994,23946.097984722222,5702.724534472455,10161.82473,97.70463530435292,9471.148459166669,884.5060592347916,11142.937174777777,2865.100869039749
2017-12-23 14:50:00,16.4,69.59,0.075,30539.92395,25623.81098,10314.52581,0.0,66478.26074,14,50,14.833333333333334,5,1,0,12,357,89,-0.6755902076156601,-0.7372773368101242,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0.0,268.96,0.0,2017-12-23,0,0,0,2,66610.1981,66188.86811,65226.460605,66435.074369,64669.317837,30679.84791,31002.28137,30266.1597,31574.14449,30777.18631,25719.54587,25108.31543,25366.06321,25531.75821,24084.68855,10210.80432,10078.27131,9594.237695,9329.171669,9807.442977,66587.021035,202.01892150609973,63973.42074083334,5025.085922284791,64076.537739979154,14201.058732246263,30906.97085,146.79971039921372,30083.988171388886,2139.4692105681447,28980.52387,6059.726774083812,25489.413929999995,215.0397005190903,24340.49299388889,2104.767147695266,23948.19474243056,5703.324834614678,10190.636255,77.20198458920491,9548.939575555554,818.7887448661435,11147.81912754861,2862.89330373294
2017-12-23 15:00:00,16.32,69.59,0.08,30120.15209,25763.73121,10262.66507,0.0,66146.54837,15,0,15.0,5,1,0,12,357,90,-0.7071067811865471,-0.707106781186548,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0.0,266.3424,0.0,2017-12-23,0,0,0,2,66478.26074,66644.61499,65052.158779000005,66553.385549,63642.037241,30539.92395,30947.52852,30047.14829,31549.80989,29968.06084,25623.81098,25428.6591,25664.31421,25697.45321,24154.64867,10314.52581,10268.42737,9340.696279,9306.122449,9519.327731,66635.25314,93.1700140590415,64424.45297619444,4453.493695847798,64085.23079647222,14202.150667552747,30829.91128,198.87737049353672,30257.541191944445,1895.732657603812,28982.425010625,6060.175869903043,25575.329855,109.31384846531196,24541.7817325,1849.1818341690748,23949.9846575,5703.813350612613,10230.012005,68.14803734171858,9625.13005175,754.6440551653385,11152.821128347225,2860.788393716029
2017-12-23 15:10:00,16.2,69.56,0.075,29864.63878,25667.99632,10233.85354,0.0,65766.48864,15,10,15.166666666666666,5,1,0,12,357,91,-0.737277336810124,-0.6755902076156605,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0.0,262.44,0.0,2017-12-23,0,0,0,2,66146.54837,66703.20743,65021.414389,66578.183458,63645.87680600001,30120.15209,30941.44487,29718.63118,31537.64259,29907.22433,25763.73121,25487.57288,25973.61154,25642.22154,24213.56244,10262.66507,10274.18968,9329.171669,9398.319328,9525.090036,66552.24203666668,219.4551917471381,64829.96572186111,3874.536761911292,64092.83072418751,14202.964507756138,30692.01520833333,338.7014542720959,30402.872835277773,1657.9841829641384,28982.93198145833,6060.268616296683,25631.175206666667,104.89816748484311,24729.77395916667,1595.9491598963036,23950.67505333333,5704.028318744536,10229.051621666666,67.53624706269291,9697.318927416669,682.5237991064143,11159.223689395832,2857.734495373522
2017-12-23 15:20:00,16.22,69.96,0.073,29907.22433,25355.01688,10176.23049,0.0,65438.4717,15,20,15.333333333333334,5,1,0,12,357,92,-0.766044443118978,-0.6427876096865395,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0.0,263.0884,0.0,2017-12-23,0,0,0,2,65766.48864,66624.61428000001,64945.382915,66049.268355,63706.22594,29864.63878,30789.35361,29761.21673,31507.22433,30114.06844,25667.99632,25653.26787,25918.37987,25310.83154,24003.68211,10233.85354,10181.9928,9265.786315,9231.212485,9588.47539,66396.12223833334,371.2628200404318,65166.22620027777,3369.970063180724,64098.00485093056,14203.44086246961,30512.547526666665,447.8120322403834,30516.772285833333,1459.136992813604,28983.945923125,6060.404779381895,25661.24578,77.88049510350353,24889.229825,1373.7413131425187,23948.552725416663,5703.32718340415,10222.328931666669,64.06273500419626,9760.224089444446,620.2213891253061,11165.506202388888,2854.6759305931905
2017-12-23 15:30:00,16.17,70.7,0.069,29578.70722,25193.00399,10164.70588,0.0,64936.41709,15,30,15.5,5,1,0,12,357,93,-0.793353340291235,-0.6087614290087209,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0.0,261.4689000000001,0.0,2017-12-23,0,0,0,2,65438.4717,66750.6233,64429.862798,65678.205772,63795.86062399999,29907.22433,31081.36882,29402.28137,31476.80608,29974.14449,25355.01688,25539.12243,25675.36054,25148.81866,24158.33078,10176.23049,10130.13205,9352.220888,9052.581032,9663.385354,66198.43180833333,513.7270309228619,65451.93847919445,2900.008428693885,64101.429078604175,14203.706016205855,30365.52598,482.240735451413,30611.06886361111,1293.2291051387797,28984.95986479167,6060.547943060767,25611.537281666664,147.7929233053899,25025.26337333333,1145.9751379448362,23944.64048243056,5702.159617775607,10221.368546666668,64.82699877560158,9815.60624225,561.5528015186378,11171.828731381944,2851.4454095734063
2017-12-23 15:40:00,16.09,71.1,0.072,29311.02662,25266.64621,10210.80432,0.0,64788.47714999999,15,40,15.666666666666666,5,1,0,12,357,94,-0.8191520442889917,-0.5735764363510464,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0.0,258.8881,0.0,2017-12-23,0,0,0,2,64936.41709,66610.1981,63965.789271,65292.381078,63524.19579,29578.70722,30679.84791,29274.52471,31233.46008,29822.05323,25193.00399,25719.54587,25546.48665,25023.62688,24125.19178,10164.70588,10210.80432,9144.777911,9035.294118,9576.95078,65896.06410666667,641.6830456316869,65675.01117502779,2505.9334144253903,64104.94681674305,14203.85065277903,30115.082380000003,422.6349354862282,30681.368821111115,1155.4491852129106,28986.185044305555,6060.650729249678,25553.850875,227.67240381853085,25130.817224166665,962.1143671051948,23941.290784166667,5701.277417664176,10227.130851666669,56.03576245146155,9862.82512975,514.197040505522,11177.470988270834,2848.622156921372
2017-12-23 15:50:00,15.98,71.2,0.086,29104.18251,25038.35532,10020.64826,0.0,64163.18609,15,50,15.833333333333334,5,1,0,12,357,95,-0.8433914458128859,-0.5372996083468233,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0.0,255.36040000000003,0.0,2017-12-23,0,0,0,2,64788.47714999999,66478.26074,63598.567328000005,65473.123187,63618.515092,29311.02662,30539.92395,29335.36122,31251.71103,29943.72624,25266.64621,25623.81098,25274.01043,25174.59343,24224.60878,10210.80432,10314.52581,8989.195678,9046.818727,9450.180072,65592.44394833334,666.6987262803918,65864.34368611111,2137.7990223456304,64110.65992701388,14203.959740474498,29886.94549833333,426.2319519044442,30730.54499361112,1050.9054491976897,28986.438529791667,6060.6636366602925,25478.36759833333,236.6512012199638,25222.154035,796.0508459132229,23939.347447777775,5700.774115656034,10227.130851666669,56.03576245146155,9911.6446575,456.7738596237648,11184.873949444443,2844.685147490182
2017-12-23 16:00:00,15.94,72.0,0.071,28514.06844,24876.34244,9997.59904,0.0,63388.00992,16,0,16.0,5,1,0,12,357,96,-0.8660254037844383,-0.5000000000000003,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0.0,254.0836,0.0,2017-12-23,0,0,0,2,64163.18609,66146.54837,63898.889952,65618.92575400001,63164.159216,29104.18251,30120.15209,29688.21293,31361.21673,29779.46768,25038.35532,25763.73121,25111.99755,24957.34888,23871.12611,10020.64826,10262.66507,9098.679472,9300.360144,9513.565426,65206.59817333333,719.3442601166254,66013.46697902778,1789.418512356445,64114.580890638885,14203.895320765834,29647.655258333336,387.5942486492942,30763.160118333337,977.1386794431928,28984.83312208333,6060.601182392423,25380.791655,281.1937391562645,25295.284852222223,634.4384452071632,23937.710953958333,5700.422114424657,10178.15126,85.2094042786563,9955.022008472222,383.09399383140936,11192.036814597222,2840.413189388601
2017-12-23 16:10:00,15.9,73.0,0.072,28787.8327,24600.18411,10124.36975,0.0,63512.38656,16,10,16.166666666666668,5,1,0,12,357,97,-0.8870108331782217,-0.4617486132350336,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0.0,252.81,0.0,2017-12-23,0,0,0,2,63388.00992,65766.48864,63848.104734,65412.419555,63166.864465000006,28514.06844,29864.63878,29645.62738,31294.29658,29767.30038,24876.34244,25667.99632,24902.11721,24898.4351,23793.80178,9997.59904,10233.85354,9300.360144,9219.687875,9605.762305,64746.841765,865.1915343711333,66112.06418008334,1516.420788203379,64111.0331126389,14204.013373753667,29379.97465,525.9267778367407,30772.454583888888,953.1577112291908,28976.679340902778,6060.438085363401,25232.893526666663,272.73898300277887,25348.573181944448,498.51593931334463,23936.074460138887,5700.116457418906,10133.973588333332,100.04972054960044,9991.03641425,317.1022936800625,11198.279311597224,2836.7658114807605
2017-12-23 16:20:00,15.86,74.1,0.074,28879.08745,24463.946,10176.23049,0.0,63519.26394,16,20,16.333333333333332,5,1,0,12,357,98,-0.9063077870366496,-0.4226182617406999,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0.0,251.5396,0.0,2017-12-23,0,0,0,2,63512.38656,65438.4717,63872.913334,66148.181423,63041.794347,28787.8327,29907.22433,29584.79087,31519.39163,29712.54753,24600.18411,25355.01688,24964.7131,25259.28199,23510.27923,10124.36975,10176.23049,9323.409364,9369.507803,9818.967587,64371.158085,822.2107387621566,66159.7354333889,1399.3226287754724,64108.70173643055,14204.084382679715,29200.50697,510.9747076486013,30767.215885,963.7701807981184,28970.722433402774,6060.197532636506,25054.924824999995,280.32209216603,25373.63199361111,431.325007024748,23933.9777025,5699.814142949351,10115.72629,87.37067986134775,10018.887554777775,280.48643596882926,11204.00160052778,2833.74005728366
2017-12-23 16:30:00,15.78,75.1,0.074,29274.52471,24574.40933,10308.76351,0.0,64157.69755,16,30,16.5,5,1,0,12,357,99,-0.9238795325112868,-0.3826834323650895,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0.0,249.0084,0.0,2017-12-23,0,0,0,2,63519.26394,64936.41709,63986.441215,66469.147462,63595.727338,28879.08745,29578.70722,29615.20913,31519.39163,30065.39924,24463.946,25193.00399,25174.59343,25476.52654,23745.93434,10176.23049,10164.70588,9196.638655,9473.229292,9784.393758,64051.290125,685.9773618991201,66173.73384908334,1369.1637353537596,64106.24583786112,14204.156008754682,29029.150823333333,382.9253886052353,30748.28897333333,994.3514420399,28965.82171520833,6059.982817324179,24906.413011666664,322.4185338061939,25379.66656472222,416.36828874500577,23930.500153194447,5699.333619659611,10115.72629,87.37067986134774,10045.778311027778,244.65680289714464,11209.923969458334,2830.671747385107
2017-12-23 16:40:00,15.72,75.8,0.075,29724.71483,25005.21632,10591.11645,0.0,65321.047600000005,16,40,16.666666666666668,5,1,0,12,357,100,-0.9396926207859084,-0.3420201433256685,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0.0,247.1184,0.0,2017-12-23,0,0,0,2,64157.69755,64788.47714999999,65224.06548600001,67710.90487500001,64723.51334,29274.52471,29311.02662,30126.23574,31945.24715,30302.6616,24574.40933,25266.64621,25561.2151,25796.87021,24250.38355,10308.76351,10210.80432,9536.614646,9968.787515,10170.46819,63921.503535,543.9908358514012,66189.45738255556,1341.6373107115458,64107.43511796527,14204.153077094745,28978.453738333334,308.52364926150415,30731.051964444443,1014.73427758456,28963.455851180555,6059.794018532639,24803.313901666665,311.153997753563,25383.655518333333,407.61400624366365,23926.33220805555,5698.636862941881,10139.735895,117.96082381242005,10074.749899777778,208.77536025776675,11217.647058729166,2826.654657200243
2017-12-23 16:50:00,15.6,76.8,0.076,30442.58555,25498.61921,11305.64226,0.0,67246.84702,16,50,16.833333333333332,5,1,0,12,357,101,-0.9537169507482268,-0.3007057995042738,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0.0,243.36,0.0,2017-12-23,0,0,0,2,65321.047600000005,64163.18609,66807.91219,69234.41475,66565.72915999999,29724.71483,29104.18251,30819.77186,32480.60837,30582.50951,25005.21632,25038.35532,25760.04909,26220.31298,25075.17643,10591.11645,10020.64826,10228.09124,10533.4934,10908.04322,64010.265276666665,726.5588217784604,66209.40033413889,1322.5836799994452,64108.10860486806,14204.208691214197,29047.40177333333,422.7794027388887,30716.85678083333,1025.3797302136288,28960.66751152778,6059.347599153545,24759.74225333333,244.45076352614868,25383.86008,407.4166584647608,23922.47110541667,5697.709686945886,10203.121249999998,220.9802003810004,10108.683473305557,189.2364159346125,11224.96998792361,2823.6335211008327
2017-12-23 17:00:00,15.3,77.5,0.074,31172.62357,25664.31421,12630.97239,0.0,69467.91017,17,0,17.0,5,1,0,12,357,102,-0.9659258262890684,-0.2588190451025207,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0.0,234.09000000000003,0.0,2017-12-23,0,0,0,2,67246.84702,63388.00992,69072.47738,71881.66333,69253.55879,30442.58555,28514.06844,31251.71103,33289.73384,31117.87072,25498.61921,24876.34244,26065.66431,26842.58975,25579.62565,11305.64226,9997.59904,11755.10204,11749.33974,12556.06242,64524.20876500001,1517.0160024502543,66262.97817608334,1324.509670816808,64111.15676340973,14204.839190999242,29270.468946666664,712.5267788096793,30712.80101388889,1026.1899945004516,28958.048162152776,6058.619802856113,24836.452901666664,382.5670277773117,25393.474481111112,405.88198432166246,23920.65562013889,5697.161701108503,10417.286916666666,479.8366041774013,10156.702681083334,257.4781557228436,11232.452981118056,2822.4007447694225
2017-12-23 17:10:00,15.07,78.3,0.072,32237.26236,27295.48941,14330.85234,0.0,73863.60411,17,10,17.166666666666668,5,1,0,12,357,103,-0.9762960071199336,-0.2164396139381028,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0.0,227.1049,0.0,2017-12-23,0,0,0,2,69467.91017,63512.38656,73365.74912,77078.96320000001,73862.45232,31172.62357,28787.8327,32486.69202,35005.32319,32912.54753,25664.31421,24600.18411,27608.46886,28676.28107,27258.6683,12630.97239,10124.36975,13270.58824,13397.35894,13691.23649,65537.52547333333,2387.2603132692657,66375.1709213889,1419.4997854257665,64113.9028244514,14205.843200949075,29713.561468333337,938.779701596105,30730.03802277778,1028.6220977909272,28957.498943680555,6058.414007752551,24967.78153,512.2631301507519,25406.15730833333,407.0440405535674,23917.868466666667,5696.20307934361,10856.182475,971.5663052846716,10238.975590277778,476.9231078895344,11238.535414104168,2824.4779701325742
2017-12-23 17:20:00,15.01,78.5,0.072,34828.89734,29357.47162,15189.43577,0.0,79375.80473,17,20,17.333333333333332,5,1,0,12,357,104,-0.984807753012208,-0.1736481776669312,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0.0,225.3001,0.0,2017-12-23,0,0,0,2,73863.60411,63519.26394,79557.29375,82276.05879,78651.57888,32237.26236,28879.08745,35169.58175,37019.01141,35412.92776,27295.48941,24463.946,29751.4575,30833.99816,29051.8564,14330.85234,10176.23049,14636.2545,14423.04922,14186.79472,67262.72839833335,3895.1124776481865,66582.7265928611,1890.1987219280147,64117.36015077083,14208.17099299806,30288.466411666664,1259.8043431824767,30757.414448611114,1055.6625719774802,28955.766793263887,6057.433503943625,25416.999079999998,1037.7268658577248,25460.36616583333,514.334209610708,23915.69499826389,5694.844578908646,11557.262906666663,1631.465819690868,10364.945978416668,826.988271093552,11245.898359243056,2831.1862380227603
2017-12-23 17:30:00,14.94,78.7,0.074,37888.97338,31577.7846,15817.52701,0.0,85284.28499,17,30,17.5,5,1,0,12,357,105,-0.9914448613738104,-0.1305261922200516,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0.0,223.2036,0.0,2017-12-23,0,0,0,2,79375.80473,64157.69755,84488.60973,87493.40767,82779.39128000001,34828.89734,29274.52471,37517.87072,39586.31179,37615.20913,29357.47162,24574.40933,32023.32004,32844.43081,30671.98527,15189.43577,10308.76351,14947.41897,15062.66507,14492.19688,69905.48519666666,5773.519154949209,66933.01073849999,2849.872395245924,64116.09981035416,14206.799794382829,31280.10139333333,2032.961349937136,30855.59780305556,1252.956650238886,28953.40092930556,6055.055654327449,26232.586683333328,1789.5418449169993,25562.647029166663,828.4837719071929,23912.958985208334,5692.115245920986,12392.79712,2020.1548577992744,10514.765906277777,1147.428042645465,11249.73989584028,2836.1895372439603
2017-12-23 17:40:00,14.76,78.9,0.074,39111.78707,32767.10647,16226.65066,0.0,88105.54419999999,17,40,17.666666666666668,5,1,0,12,357,106,-0.9961946980917454,-0.0871557427476582,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0.0,217.8576,0.0,2017-12-23,0,0,0,2,85284.28499,65321.047600000005,87153.131,88676.51884,85208.22485000001,37888.97338,29724.71483,38625.09506,40444.10646,38661.59696,31577.7846,25005.21632,33142.6818,33227.37036,31437.86438,15817.52701,10591.11645,15385.35414,15005.04202,15108.76351,73426.58310333334,7690.894026120923,67427.10568722223,4181.335066752647,64121.62533299307,14214.931193544371,32715.84283833333,3096.8173783340767,31028.305872222227,1712.770567671808,28955.97803111111,6058.804094861937,27399.815895,2594.584533653373,25719.648154444447,1300.3972075732688,23909.86498909722,5687.795412076413,13310.92437,2132.273955013725,10679.151660555555,1442.7034927385398,11255.782312784722,2845.0354958234648
2017-12-23 17:50:00,14.61,79.2,0.075,39513.30798,33024.85425,16324.60984,0.0,88862.77206999999,17,50,17.833333333333332,5,1,0,12,357,107,-0.9990482215818578,-0.0436193873653361,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0.0,213.4521,0.0,2017-12-23,0,0,0,2,88105.54419999999,67246.84702,87565.2141,89652.43463999999,86183.95431,39111.78707,30442.58555,38844.10646,41015.96958,39111.78707,32767.10647,25498.61921,33341.5158,33521.93925,31721.38693,16226.65066,11305.64226,15379.59184,15114.52581,15350.78031,77223.99920333334,8473.47901947671,67978.39747750001,5419.24927059345,64128.23931354861,14225.939632566296,34280.35487833334,3611.826620597371,31224.672581111103,2175.1923053574637,28959.35783673611,6064.368764826339,28693.464253333328,3055.875948174222,25904.2651125,1752.2623510354474,23907.256827083333,5683.616635032249,14250.180071666668,1925.8171322312392,10849.459783888888,1709.1247290113713,11261.624649729163,2854.4232765668257
2017-12-23 18:00:00,14.36,79.6,0.073,39628.89734,33013.80792,16330.37215,0.0,88973.07741,18,0,18.0,5,1,0,12,357,108,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0.0,206.2096,0.0,2017-12-23,0,0,0,2,88862.77206999999,69467.91017,87416.9576,89438.06616999999,85921.74726999999,39513.30798,31172.62357,38862.35741,40882.12928,38898.85932,33024.85425,25664.31421,33105.86069,33429.88647,31839.21448,16324.60984,12630.97239,15448.7395,15126.05042,15183.67347,80826.65337833333,7962.939143208104,68566.7945777778,6439.817958523185,64137.25013278473,14241.291262781291,35792.14195,3582.4232450303903,31435.91043472222,2575.867701991377,28964.00506951389,6072.247885121438,29947.836759999995,3026.7174031472864,26106.474379166662,2115.725841758462,23905.057788541668,5680.001025418228,15086.674668333331,1412.6906817756562,11024.409763888889,1930.482879267357,11268.187274729167,2865.0237969164264
2017-12-23 18:10:00,14.07,80.2,0.074,39610.64639,33142.6818,16341.89676,0.0,89095.22495,18,10,18.166666666666668,5,1,0,12,357,109,-0.999048221581858,0.0436193873653357,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0.0,197.9649,0.0,2017-12-23,0,0,0,2,88973.07741,73863.60411,87761.11749,89454.66176,85794.14219,39628.89734,32237.26236,39069.20152,40620.53232,38789.35361,33013.80792,27295.48941,32995.39736,33437.25069,31769.25437,16330.37215,14330.85234,15696.51861,15396.87875,15235.53421,84077.514585,6180.235994086285,69150.72328972223,7280.613959048236,64148.05652035417,14259.658144677052,37201.52091166667,3020.9743145770253,31649.514152500004,2915.267788146115,28969.328263472224,6081.315108822675,31172.75237833333,2360.262497178842,26306.33118611111,2407.494306952009,23904.418533194443,5678.963365620282,15703.241295,801.7303944918086,11194.877951111112,2116.961848541805,11274.3097236875,2874.944785226725
2017-12-23 18:20:00,13.74,81.2,0.078,39318.63118,32936.48358,16439.85594,0.0,88694.9707,18,20,18.33333333333333,5,1,0,12,357,110,-0.9961946980917454,0.0871557427476578,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0.0,188.7876,0.0,2017-12-23,0,0,0,2,89095.22495,79375.80473,88120.34054,89173.05980999999,85361.41676,39610.64639,34828.89734,39221.29278,40377.18631,38552.09125,33142.6818,29357.47162,33046.94692,33433.56858,31625.65204,16341.89676,15189.43577,15852.10084,15362.30492,15183.67347,86616.11805833333,3825.257880452245,69740.61029833333,7997.938019072812,64157.32115549306,14275.531614638789,38430.41825,1883.099553409195,31862.779889722224,3203.209884702813,28973.088297291662,6087.767420395597,32147.284443333327,1483.4670609355742,26508.642733611112,2661.490087424441,23905.44134180556,5680.625164653898,16038.415365,461.353994938364,11369.187675,2273.9441142231626,11278.791516395831,2882.3802682864
